Provider ID,Service Category,Location (City - Subarea),"Coordinates (X, Y)",Rating,Experience,Click Count,Review Count
2002,Event Planning,Mostaganem - Ain Nouissy,"(35.929, 0.089)",4.3,3 years,111,66
2003,Plumbing,M'sila - Ksar El Hirane,"(35.45, 4.52)",3.7,8 years,186,98
2004,Personal Care (Home Services),Medea - Bordj Menaiel,"(36.267, 2.741)",4.2,1 years,208,39
2005,Pest Control,Batna - Aïn Touta,"(35.552, 5.804)",3.7,2 years,192,70
2006,Electrical Services,Illizi - Djanet,"(26.269, 9.484)",3.5,1 years,172,56
2007,Babysitting & Childcare,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",4.8,1 years,228,43
2008,Carpentry,Tlemcen - Sidi Bel Abbes,"(34.887, -1.32)",4.0,3 years,179,55
2009,Tailoring & Alteration,Tlemcen - Sidi Bel Abbes,"(34.887, -1.32)",3.6,8 years,296,65
2010,Babysitting & Childcare,Bejaia - Tizi Rached,"(36.761, 5.748)",4.3,10 years,196,107
2011,Carpentry,Oran - El Hassi,"(35.72, -0.63)",4.0,3 years,162,41
2012,Electrical Services,Bejaia - Tizi Rached,"(36.761, 5.748)",4.6,4 years,209,61
2013,Pest Control,Algiers - Sidi Abdallah,"(36.745, 3.25)",3.8,8 years,294,85
2014,Electrical Services,Illizi - Djanet,"(26.269, 9.484)",3.8,1 years,167,20
2015,Housekeeping / Cleaning,Algiers - Sidi Abdallah,"(36.745, 3.25)",4.6,3 years,184,47
2016,Electrical Services,Mostaganem - Ain Nouissy,"(35.929, 0.089)",5.0,3 years,228,65
2017,Babysitting & Childcare,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",4.1,4 years,215,32
2018,Babysitting & Childcare,Setif - Belkhir,"(36.185, 5.404)",3.8,2 years,172,26
2019,Plastering & Tiling,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",3.8,6 years,257,57
2020,Home Appliance Repair,Constantine - Ziadia,"(36.365, 6.613)",4.9,3 years,191,40
2021,Plumbing,Bejaia - Tizi Rached,"(36.761, 5.748)",4.4,1 years,178,46
2022,Tailoring & Alteration,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",4.7,6 years,265,60
2023,Babysitting & Childcare,Ouargla - Hassi Messaoud,"(32.49, 6.266)",4.9,10 years,298,109
2024,Plumbing,Biskra - El Hassi,"(34.85, 5.72)",3.6,9 years,237,70
2025,Tutoring & Educational,Sidi Bel Abbes - El Gharbi,"(35.189, -0.63)",4.2,7 years,136,96
2026,Tutoring & Educational,Ghardaia - M'zab Valley,"(32.485, 3.666)",4.2,4 years,176,72
2027,Home Appliance Repair,El Oued - Guemar,"(33.133, 6.9)",4.4,10 years,301,105
2028,Auto Repair,Bejaia - Tizi Rached,"(36.761, 5.748)",3.9,5 years,181,58
2029,Babysitting & Childcare,Ouargla - Hassi Messaoud,"(32.49, 6.266)",3.8,7 years,157,101
2030,Painting & Renovation,Chlef - Tacheta,"(36.153, 1.333)",4.8,3 years,110,62
2031,Plumbing,Medea - Bordj Menaiel,"(36.267, 2.741)",4.3,6 years,147,62
2032,Auto Repair,Mostaganem - Ain Nouissy,"(35.929, 0.089)",4.8,8 years,276,68
2033,Painting & Renovation,Batna - Aïn Touta,"(35.552, 5.804)",4.3,9 years,232,86
2034,Home Appliance Repair,Ghardaia - M'zab Valley,"(32.485, 3.666)",5.0,3 years,218,38
2035,Plumbing,Illizi - Djanet,"(26.269, 9.484)",3.9,1 years,110,46
2036,Pest Control,Batna - Aïn Touta,"(35.552, 5.804)",3.6,4 years,247,53
2037,Auto Repair,Setif - Belkhir,"(36.185, 5.404)",4.0,10 years,193,80
2038,Event Planning,Constantine - Ziadia,"(36.365, 6.613)",4.6,5 years,270,68
2039,Personal Care (Home Services),Sidi Bel Abbes - El Gharbi,"(35.189, -0.63)",3.9,4 years,185,44
2040,Plastering & Tiling,Batna - Aïn Touta,"(35.552, 5.804)",4.5,5 years,219,85
2041,Home Appliance Repair,Algiers - Sidi Abdallah,"(36.745, 3.25)",4.4,3 years,226,34
2042,Babysitting & Childcare,Ghardaia - M'zab Valley,"(32.485, 3.666)",4.3,1 years,69,51
2043,Personal Care (Home Services),Sidi Bel Abbes - El Gharbi,"(35.189, -0.63)",3.6,6 years,241,88
2044,Carpentry,Setif - Belkhir,"(36.185, 5.404)",4.1,1 years,209,62
2045,Event Planning,Skikda - La Cloche,"(36.866, 6.906)",4.6,9 years,232,98
2046,Plastering & Tiling,Blida - Chrea,"(36.482, 2.831)",4.8,5 years,159,72
2047,Housekeeping / Cleaning,Tiaret - Merine,"(35.371, 1.315)",4.4,10 years,246,100
2048,Plumbing,Annaba - El Hadjar,"(36.862, 7.76)",3.8,8 years,216,89
2049,Painting & Renovation,Mostaganem - Ain Nouissy,"(35.929, 0.089)",4.7,6 years,304,61
2050,Pest Control,Oran - El Hassi,"(35.72, -0.63)",3.7,6 years,194,42
2051,Pest Control,Illizi - Djanet,"(26.269, 9.484)",4.2,8 years,251,78
2052,Painting & Renovation,Ghardaia - M'zab Valley,"(32.485, 3.666)",4.1,9 years,268,58
2053,Tutoring & Educational,Tlemcen - Sidi Bel Abbes,"(34.887, -1.32)",4.8,4 years,107,67
2054,Housekeeping / Cleaning,Chlef - Tacheta,"(36.153, 1.333)",3.7,7 years,296,76
2055,Tailoring & Alteration,Illizi - Djanet,"(26.269, 9.484)",3.7,8 years,254,62
2056,Pest Control,Illizi - Djanet,"(26.269, 9.484)",4.7,7 years,178,76
2057,Tutoring & Educational,Setif - Belkhir,"(36.185, 5.404)",4.4,5 years,153,49
2058,Babysitting & Childcare,Bejaia - Tizi Rached,"(36.761, 5.748)",4.6,1 years,177,54
2059,Personal Care (Home Services),Adrar - Timimoun,"(27.46, 0.286)",3.9,2 years,188,31
2060,Personal Care (Home Services),Algiers - Sidi Abdallah,"(36.745, 3.25)",4.8,10 years,240,78
2061,Housekeeping / Cleaning,Ghardaia - M'zab Valley,"(32.485, 3.666)",4.0,7 years,205,59
2062,Babysitting & Childcare,Setif - Belkhir,"(36.185, 5.404)",4.7,2 years,114,59
2063,Electrical Services,Bordj Bou Arreridj - El Achir,"(36.18, 3.086)",4.8,8 years,230,103
2064,Housekeeping / Cleaning,El Oued - Guemar,"(33.133, 6.9)",4.5,1 years,147,52
2065,Auto Repair,Algiers - Sidi Abdallah,"(36.745, 3.25)",4.9,1 years,226,44
2066,Carpentry,El Oued - Guemar,"(33.133, 6.9)",4.6,3 years,237,37
2067,Plastering & Tiling,Adrar - Timimoun,"(27.46, 0.286)",4.5,9 years,185,95
2068,Tutoring & Educational,Chlef - Tacheta,"(36.153, 1.333)",4.1,1 years,193,63
2069,Electrical Services,Setif - Belkhir,"(36.185, 5.404)",4.0,7 years,160,99
2070,Plastering & Tiling,Blida - Chrea,"(36.482, 2.831)",3.8,9 years,175,85
2071,Babysitting & Childcare,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",4.9,3 years,139,36
2072,Tutoring & Educational,Skikda - La Cloche,"(36.866, 6.906)",3.8,7 years,216,81
2073,Plumbing,Setif - Belkhir,"(36.185, 5.404)",4.0,5 years,195,79
2074,Tailoring & Alteration,Setif - Belkhir,"(36.185, 5.404)",3.9,3 years,94,45
2075,Pest Control,Chlef - Tacheta,"(36.153, 1.333)",4.5,3 years,131,60
2076,Tailoring & Alteration,Skikda - La Cloche,"(36.866, 6.906)",4.7,8 years,164,82
2077,Plumbing,Mostaganem - Ain Nouissy,"(35.929, 0.089)",4.4,10 years,309,74
2078,Housekeeping / Cleaning,El Oued - Guemar,"(33.133, 6.9)",4.4,9 years,253,80
2079,Painting & Renovation,Illizi - Djanet,"(26.269, 9.484)",3.6,3 years,243,53
2080,Tutoring & Educational,Chlef - Tacheta,"(36.153, 1.333)",4.2,2 years,228,23
2081,Tutoring & Educational,Bordj Bou Arreridj - El Achir,"(36.18, 3.086)",4.9,9 years,251,100
2082,Plastering & Tiling,Adrar - Timimoun,"(27.46, 0.286)",3.7,1 years,127,31
2083,Tailoring & Alteration,Illizi - Djanet,"(26.269, 9.484)",3.9,5 years,200,66
2084,Tailoring & Alteration,Annaba - El Hadjar,"(36.862, 7.76)",4.3,6 years,271,68
2085,Pest Control,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",4.0,4 years,269,54
2086,Pest Control,Bejaia - Tizi Rached,"(36.761, 5.748)",4.3,1 years,116,45
2087,Carpentry,Setif - Belkhir,"(36.185, 5.404)",4.1,7 years,267,67
2088,Plastering & Tiling,Mostaganem - Ain Nouissy,"(35.929, 0.089)",5.0,7 years,288,80
2089,Housekeeping / Cleaning,Medea - Bordj Menaiel,"(36.267, 2.741)",4.0,7 years,175,62
2090,Plumbing,Algiers - Sidi Abdallah,"(36.745, 3.25)",4.6,1 years,207,50
2091,Painting & Renovation,Algiers - Sidi Abdallah,"(36.745, 3.25)",4.8,8 years,244,97
2092,Home Appliance Repair,Tiaret - Merine,"(35.371, 1.315)",4.4,8 years,291,55
2093,Home Appliance Repair,Oran - El Hassi,"(35.72, -0.63)",4.8,2 years,118,42
2094,Tutoring & Educational,Oran - El Hassi,"(35.72, -0.63)",3.5,10 years,163,109
2095,Event Planning,Bordj Bou Arreridj - El Achir,"(36.18, 3.086)",5.0,2 years,100,55
2096,Plastering & Tiling,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",4.0,7 years,139,78
2097,Tailoring & Alteration,Bejaia - Tizi Rached,"(36.761, 5.748)",3.5,8 years,284,69
2098,Pest Control,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",4.2,6 years,135,54
2099,Babysitting & Childcare,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",4.7,5 years,253,72
2100,Plumbing,Bordj Bou Arreridj - El Achir,"(36.18, 3.086)",4.9,6 years,116,53
2101,Personal Care (Home Services),Skikda - La Cloche,"(36.866, 6.906)",4.4,8 years,301,71
2102,Electrical Services,Ouargla - Hassi Messaoud,"(32.49, 6.266)",3.8,10 years,168,75
2103,Auto Repair,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",4.6,10 years,218,97
2104,Pest Control,Sidi Bel Abbes - El Gharbi,"(35.189, -0.63)",4.6,10 years,288,85
2105,Carpentry,Sidi Bel Abbes - El Gharbi,"(35.189, -0.63)",3.9,4 years,224,60
2106,Plastering & Tiling,Blida - Chrea,"(36.482, 2.831)",4.1,10 years,203,112
2107,Electrical Services,Tiaret - Merine,"(35.371, 1.315)",4.7,8 years,221,79
2108,Painting & Renovation,Illizi - Djanet,"(26.269, 9.484)",4.1,1 years,161,21
2109,Electrical Services,Constantine - Ziadia,"(36.365, 6.613)",4.1,10 years,245,96
2110,Housekeeping / Cleaning,Illizi - Djanet,"(26.269, 9.484)",4.9,3 years,167,53
2111,Electrical Services,El Oued - Guemar,"(33.133, 6.9)",4.2,5 years,233,66
2112,Home Appliance Repair,Tiaret - Merine,"(35.371, 1.315)",4.6,9 years,162,62
2113,Auto Repair,Constantine - Ziadia,"(36.365, 6.613)",3.7,5 years,235,70
2114,Plumbing,Adrar - Timimoun,"(27.46, 0.286)",4.6,1 years,237,52
2115,Plastering & Tiling,Blida - Chrea,"(36.482, 2.831)",4.4,6 years,269,91
2116,Personal Care (Home Services),Oran - El Hassi,"(35.72, -0.63)",4.4,3 years,172,49
2117,Pest Control,Bejaia - Tizi Rached,"(36.761, 5.748)",4.4,6 years,123,66
2118,Personal Care (Home Services),Illizi - Djanet,"(26.269, 9.484)",4.7,3 years,233,60
2119,Pest Control,Mostaganem - Ain Nouissy,"(35.929, 0.089)",4.7,6 years,290,91
2120,Painting & Renovation,Chlef - Tacheta,"(36.153, 1.333)",4.5,3 years,142,66
2121,Event Planning,Blida - Chrea,"(36.482, 2.831)",4.8,8 years,307,83
2122,Tailoring & Alteration,Oran - El Hassi,"(35.72, -0.63)",3.7,1 years,240,43
2123,Plastering & Tiling,Adrar - Timimoun,"(27.46, 0.286)",4.4,4 years,195,61
2124,Painting & Renovation,Mostaganem - Ain Nouissy,"(35.929, 0.089)",4.8,8 years,252,97
2125,Pest Control,Setif - Belkhir,"(36.185, 5.404)",4.9,5 years,234,77
2126,Pest Control,Annaba - El Hadjar,"(36.862, 7.76)",3.7,7 years,180,85
2127,Event Planning,Annaba - El Hadjar,"(36.862, 7.76)",4.1,1 years,214,49
2128,Tailoring & Alteration,Constantine - Ziadia,"(36.365, 6.613)",4.3,10 years,303,75
2129,Event Planning,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",5.0,3 years,106,54
2130,Tutoring & Educational,Sidi Bel Abbes - El Gharbi,"(35.189, -0.63)",4.5,10 years,223,117
2131,Personal Care (Home Services),Blida - Chrea,"(36.482, 2.831)",3.6,5 years,287,64
2132,Housekeeping / Cleaning,Skikda - La Cloche,"(36.866, 6.906)",3.6,8 years,268,95
2133,Pest Control,Setif - Belkhir,"(36.185, 5.404)",5.0,9 years,225,92
2134,Housekeeping / Cleaning,Blida - Chrea,"(36.482, 2.831)",4.1,5 years,265,64
2135,Tutoring & Educational,Setif - Belkhir,"(36.185, 5.404)",3.5,5 years,203,76
2136,Babysitting & Childcare,Tlemcen - Sidi Bel Abbes,"(34.887, -1.32)",4.0,3 years,102,49
2137,Tailoring & Alteration,Sidi Bel Abbes - El Gharbi,"(35.189, -0.63)",3.9,1 years,192,42
2138,Tailoring & Alteration,Biskra - El Hassi,"(34.85, 5.72)",3.8,7 years,282,67
2139,Painting & Renovation,Ghardaia - M'zab Valley,"(32.485, 3.666)",4.7,1 years,202,53
2140,Pest Control,Bordj Bou Arreridj - El Achir,"(36.18, 3.086)",4.8,9 years,162,91
2141,Tutoring & Educational,Mostaganem - Ain Nouissy,"(35.929, 0.089)",4.2,4 years,143,62
2142,Housekeeping / Cleaning,Batna - Aïn Touta,"(35.552, 5.804)",4.2,9 years,173,87
2143,Home Appliance Repair,Algiers - Sidi Abdallah,"(36.745, 3.25)",4.8,2 years,122,59
2144,Carpentry,Ouargla - Hassi Messaoud,"(32.49, 6.266)",3.9,4 years,260,44
2145,Babysitting & Childcare,Bejaia - Tizi Rached,"(36.761, 5.748)",3.7,5 years,131,63
2146,Housekeeping / Cleaning,Setif - Belkhir,"(36.185, 5.404)",3.9,9 years,293,77
2147,Tailoring & Alteration,Mostaganem - Ain Nouissy,"(35.929, 0.089)",3.7,4 years,254,80
2148,Tailoring & Alteration,Ouargla - Hassi Messaoud,"(32.49, 6.266)",3.7,4 years,245,47
2149,Event Planning,Tiaret - Merine,"(35.371, 1.315)",3.6,4 years,210,48
2150,Painting & Renovation,Ouargla - Hassi Messaoud,"(32.49, 6.266)",3.9,7 years,268,66
2151,Pest Control,Medea - Bordj Menaiel,"(36.267, 2.741)",4.1,5 years,121,64
2152,Pest Control,Annaba - El Hadjar,"(36.862, 7.76)",4.6,2 years,228,55
2153,Housekeeping / Cleaning,Blida - Chrea,"(36.482, 2.831)",4.8,2 years,171,53
2154,Plumbing,Annaba - El Hadjar,"(36.862, 7.76)",3.9,7 years,300,54
2155,Home Appliance Repair,M'sila - Ksar El Hirane,"(35.45, 4.52)",4.7,7 years,288,76
2156,Carpentry,Biskra - El Hassi,"(34.85, 5.72)",3.8,5 years,235,66
2157,Painting & Renovation,Skikda - La Cloche,"(36.866, 6.906)",3.9,10 years,305,81
2158,Carpentry,Constantine - Ziadia,"(36.365, 6.613)",3.9,3 years,276,44
2159,Carpentry,El Oued - Guemar,"(33.133, 6.9)",4.4,8 years,250,96
2160,Pest Control,Tlemcen - Sidi Bel Abbes,"(34.887, -1.32)",4.5,1 years,189,57
2161,Housekeeping / Cleaning,Chlef - Tacheta,"(36.153, 1.333)",4.0,6 years,171,79
2162,Personal Care (Home Services),Tizi Ouzou - Ait Ali,"(36.716, 4.044)",4.1,5 years,216,52
2163,Auto Repair,Ghardaia - M'zab Valley,"(32.485, 3.666)",4.3,2 years,209,70
2164,Tutoring & Educational,Blida - Chrea,"(36.482, 2.831)",4.6,3 years,104,61
2165,Babysitting & Childcare,Ghardaia - M'zab Valley,"(32.485, 3.666)",3.8,1 years,202,50
2166,Personal Care (Home Services),Tlemcen - Sidi Bel Abbes,"(34.887, -1.32)",4.2,8 years,277,86
2167,Babysitting & Childcare,Constantine - Ziadia,"(36.365, 6.613)",4.8,7 years,178,72
2168,Babysitting & Childcare,Annaba - El Hadjar,"(36.862, 7.76)",4.3,9 years,214,106
2169,Plastering & Tiling,Tlemcen - Sidi Bel Abbes,"(34.887, -1.32)",4.6,10 years,228,78
2170,Plastering & Tiling,Sidi Bel Abbes - El Gharbi,"(35.189, -0.63)",3.8,6 years,169,83
2171,Tutoring & Educational,Annaba - El Hadjar,"(36.862, 7.76)",3.6,5 years,148,38
2172,Plumbing,Tlemcen - Sidi Bel Abbes,"(34.887, -1.32)",3.6,5 years,285,67
2173,Babysitting & Childcare,Illizi - Djanet,"(26.269, 9.484)",3.6,3 years,211,46
2174,Pest Control,El Oued - Guemar,"(33.133, 6.9)",4.9,3 years,168,34
2175,Plumbing,Batna - Aïn Touta,"(35.552, 5.804)",4.9,9 years,315,106
2176,Carpentry,Bejaia - Tizi Rached,"(36.761, 5.748)",3.9,8 years,248,94
2177,Auto Repair,Tlemcen - Sidi Bel Abbes,"(34.887, -1.32)",4.1,9 years,155,85
2178,Carpentry,Oran - El Hassi,"(35.72, -0.63)",4.3,3 years,250,49
2179,Tutoring & Educational,Biskra - El Hassi,"(34.85, 5.72)",3.8,3 years,194,66
2180,Pest Control,Sidi Bel Abbes - El Gharbi,"(35.189, -0.63)",4.8,4 years,144,64
2181,Event Planning,Skikda - La Cloche,"(36.866, 6.906)",4.8,1 years,124,42
2182,Painting & Renovation,Batna - Aïn Touta,"(35.552, 5.804)",4.9,4 years,190,70
2183,Babysitting & Childcare,Constantine - Ziadia,"(36.365, 6.613)",3.6,6 years,227,62
2184,Auto Repair,Ghardaia - M'zab Valley,"(32.485, 3.666)",4.5,4 years,217,52
2185,Personal Care (Home Services),M'sila - Ksar El Hirane,"(35.45, 4.52)",4.1,3 years,162,34
2186,Home Appliance Repair,Adrar - Timimoun,"(27.46, 0.286)",5.0,4 years,204,59
2187,Plumbing,Algiers - Sidi Abdallah,"(36.745, 3.25)",4.2,5 years,198,81
2188,Carpentry,Bejaia - Tizi Rached,"(36.761, 5.748)",4.1,7 years,204,88
2189,Electrical Services,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",4.7,6 years,162,86
2190,Painting & Renovation,Bejaia - Tizi Rached,"(36.761, 5.748)",4.1,7 years,297,63
2191,Babysitting & Childcare,Bejaia - Tizi Rached,"(36.761, 5.748)",4.8,10 years,189,74
2192,Painting & Renovation,Tlemcen - Sidi Bel Abbes,"(34.887, -1.32)",3.6,10 years,206,94
2193,Babysitting & Childcare,Setif - Belkhir,"(36.185, 5.404)",4.9,7 years,162,81
2194,Housekeeping / Cleaning,Tiaret - Merine,"(35.371, 1.315)",4.0,2 years,165,80
2195,Electrical Services,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",3.8,3 years,108,66
2196,Pest Control,Biskra - El Hassi,"(34.85, 5.72)",4.5,8 years,277,76
2197,Plastering & Tiling,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",3.6,3 years,234,66
2198,Housekeeping / Cleaning,Constantine - Ziadia,"(36.365, 6.613)",3.9,5 years,165,58
2199,Auto Repair,M'sila - Ksar El Hirane,"(35.45, 4.52)",4.9,2 years,128,65
2200,Housekeeping / Cleaning,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",3.6,10 years,238,80
2201,Carpentry,Tiaret - Merine,"(35.371, 1.315)",3.7,3 years,233,46
2202,Painting & Renovation,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",3.6,10 years,206,103
2203,Plumbing,Bordj Bou Arreridj - El Achir,"(36.18, 3.086)",4.9,3 years,182,38
2204,Personal Care (Home Services),Annaba - El Hadjar,"(36.862, 7.76)",4.8,8 years,169,94
2205,Babysitting & Childcare,Ghardaia - M'zab Valley,"(32.485, 3.666)",4.4,5 years,242,63
2206,Personal Care (Home Services),Setif - Belkhir,"(36.185, 5.404)",3.5,10 years,214,93
2207,Carpentry,Oran - El Hassi,"(35.72, -0.63)",4.7,1 years,167,44
2208,Personal Care (Home Services),Blida - Chrea,"(36.482, 2.831)",4.8,1 years,96,70
2209,Housekeeping / Cleaning,Sidi Bel Abbes - El Gharbi,"(35.189, -0.63)",4.8,5 years,163,51
2210,Painting & Renovation,Chlef - Tacheta,"(36.153, 1.333)",4.9,4 years,234,45
2211,Painting & Renovation,El Oued - Guemar,"(33.133, 6.9)",4.6,6 years,242,62
2212,Event Planning,Algiers - Sidi Abdallah,"(36.745, 3.25)",3.9,6 years,235,67
2213,Babysitting & Childcare,Constantine - Ziadia,"(36.365, 6.613)",4.7,6 years,192,82
2214,Housekeeping / Cleaning,Illizi - Djanet,"(26.269, 9.484)",4.5,2 years,139,68
2215,Personal Care (Home Services),Bordj Bou Arreridj - El Achir,"(36.18, 3.086)",3.7,8 years,208,90
2216,Painting & Renovation,Ghardaia - M'zab Valley,"(32.485, 3.666)",4.4,10 years,275,96
2217,Carpentry,Setif - Belkhir,"(36.185, 5.404)",3.8,8 years,236,103
2218,Home Appliance Repair,Constantine - Ziadia,"(36.365, 6.613)",4.8,3 years,124,51
2219,Pest Control,Bejaia - Tizi Rached,"(36.761, 5.748)",4.8,4 years,267,40
2220,Electrical Services,Biskra - El Hassi,"(34.85, 5.72)",4.4,6 years,187,60
2221,Personal Care (Home Services),Tlemcen - Sidi Bel Abbes,"(34.887, -1.32)",3.7,10 years,272,81
2222,Pest Control,Algiers - Sidi Abdallah,"(36.745, 3.25)",4.4,5 years,149,60
2223,Tutoring & Educational,Bejaia - Tizi Rached,"(36.761, 5.748)",3.7,10 years,255,105
2224,Pest Control,Algiers - Sidi Abdallah,"(36.745, 3.25)",3.5,9 years,236,80
2225,Carpentry,Constantine - Ziadia,"(36.365, 6.613)",4.9,7 years,168,93
2226,Pest Control,Tlemcen - Sidi Bel Abbes,"(34.887, -1.32)",3.9,2 years,194,33
2227,Housekeeping / Cleaning,Constantine - Ziadia,"(36.365, 6.613)",3.8,5 years,140,56
2228,Babysitting & Childcare,Medea - Bordj Menaiel,"(36.267, 2.741)",3.9,7 years,262,65
2229,Carpentry,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",3.8,6 years,271,62
2230,Plastering & Tiling,Illizi - Djanet,"(26.269, 9.484)",3.7,3 years,158,46
2231,Plastering & Tiling,Algiers - Sidi Abdallah,"(36.745, 3.25)",4.7,7 years,250,86
2232,Babysitting & Childcare,Tiaret - Merine,"(35.371, 1.315)",3.9,3 years,227,43
2233,Plumbing,Skikda - La Cloche,"(36.866, 6.906)",4.1,6 years,257,75
2234,Home Appliance Repair,M'sila - Ksar El Hirane,"(35.45, 4.52)",4.8,3 years,226,47
2235,Electrical Services,Mostaganem - Ain Nouissy,"(35.929, 0.089)",4.1,9 years,201,112
2236,Carpentry,Skikda - La Cloche,"(36.866, 6.906)",3.7,4 years,179,55
2237,Tutoring & Educational,Chlef - Tacheta,"(36.153, 1.333)",4.0,9 years,232,101
2238,Plastering & Tiling,Bordj Bou Arreridj - El Achir,"(36.18, 3.086)",4.3,8 years,262,66
2239,Event Planning,Blida - Chrea,"(36.482, 2.831)",5.0,10 years,198,85
2240,Plumbing,Bejaia - Tizi Rached,"(36.761, 5.748)",4.1,1 years,233,50
2241,Tutoring & Educational,Algiers - Sidi Abdallah,"(36.745, 3.25)",3.6,6 years,193,55
2242,Housekeeping / Cleaning,Bejaia - Tizi Rached,"(36.761, 5.748)",4.5,10 years,292,106
2243,Tailoring & Alteration,Annaba - El Hadjar,"(36.862, 7.76)",4.5,1 years,184,38
2244,Carpentry,Oran - El Hassi,"(35.72, -0.63)",4.9,10 years,225,97
2245,Babysitting & Childcare,Bordj Bou Arreridj - El Achir,"(36.18, 3.086)",4.0,6 years,147,48
2246,Tailoring & Alteration,Sidi Bel Abbes - El Gharbi,"(35.189, -0.63)",4.1,8 years,268,70
2247,Home Appliance Repair,Batna - Aïn Touta,"(35.552, 5.804)",3.6,1 years,119,51
2248,Personal Care (Home Services),Ouargla - Hassi Messaoud,"(32.49, 6.266)",3.7,4 years,215,80
2249,Babysitting & Childcare,Algiers - Sidi Abdallah,"(36.745, 3.25)",4.8,4 years,161,61
2250,Home Appliance Repair,Skikda - La Cloche,"(36.866, 6.906)",3.7,9 years,175,94
2251,Personal Care (Home Services),Constantine - Ziadia,"(36.365, 6.613)",3.6,4 years,184,49
2252,Personal Care (Home Services),Batna - Aïn Touta,"(35.552, 5.804)",4.1,10 years,328,84
2253,Tutoring & Educational,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",3.9,8 years,167,87
2254,Tutoring & Educational,Setif - Belkhir,"(36.185, 5.404)",4.9,3 years,258,43
2255,Painting & Renovation,Batna - Aïn Touta,"(35.552, 5.804)",4.4,2 years,147,33
2256,Home Appliance Repair,Mostaganem - Ain Nouissy,"(35.929, 0.089)",4.8,1 years,189,59
2257,Home Appliance Repair,Bejaia - Tizi Rached,"(36.761, 5.748)",3.8,3 years,166,53
2258,Plastering & Tiling,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",5.0,3 years,243,26
2259,Home Appliance Repair,Mostaganem - Ain Nouissy,"(35.929, 0.089)",3.6,2 years,115,39
2260,Tailoring & Alteration,Bejaia - Tizi Rached,"(36.761, 5.748)",3.7,3 years,231,67
2261,Personal Care (Home Services),Bordj Bou Arreridj - El Achir,"(36.18, 3.086)",4.3,1 years,138,68
2262,Tutoring & Educational,Biskra - El Hassi,"(34.85, 5.72)",4.0,2 years,204,69
2263,Electrical Services,Algiers - Sidi Abdallah,"(36.745, 3.25)",4.4,3 years,179,47
2264,Plumbing,Bordj Bou Arreridj - El Achir,"(36.18, 3.086)",3.8,5 years,273,61
2265,Pest Control,Adrar - Timimoun,"(27.46, 0.286)",4.8,7 years,183,51
2266,Home Appliance Repair,Annaba - El Hadjar,"(36.862, 7.76)",3.5,5 years,207,69
2267,Home Appliance Repair,Biskra - El Hassi,"(34.85, 5.72)",3.8,2 years,201,60
2268,Tutoring & Educational,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",4.7,9 years,292,70
2269,Carpentry,Adrar - Timimoun,"(27.46, 0.286)",3.9,6 years,306,73
